"cntyvtd","romney","obama","pct_obama","pct_romney","votes_2012","trump","clinton","pct_trump","pct_clinton","votes_2016","pct_latino"
"2010344",22,605,0.942367601246106,0.0342679127725857,642,25,543,0.0425170068027211,0.923469387755102,588,0.489392478302797
"2010345",167,595,0.756035578144854,0.212198221092757,787,146,717,0.156820622986037,0.770139634801289,931,0.697616736762644
"2010346",3,0,0,1,3,1,0,1,0,1,0
"2010347",1156,659,0.353351206434316,0.619839142091153,1865,1092,865,0.524747717443537,0.41566554541086,2081,0.575765438505449
"2010348",745,264,0.255566311713456,0.721200387221684,1033,682,333,0.634418604651163,0.309767441860465,1075,0.333092833092833
"2010349",480,305,0.374692874692875,0.58968058968059,814,451,317,0.544685990338164,0.382850241545894,828,0.239146431199411
"2010350",782,1065,0.557883708748036,0.409638554216867,1909,594,1509,0.25927542557835,0.658664338716718,2291,0.147182199525807
"2010351",2632,609,0.184825493171472,0.798786039453718,3295,2381,857,0.69315866084425,0.249490538573508,3435,0.107192575406032
"2010352",1225,464,0.267281105990783,0.705645161290323,1736,1701,720,0.663675380413578,0.280920795942255,2563,0.33503974134447
"2010353",393,1816,0.807469986660738,0.174744330813695,2249,352,1921,0.148272957034541,0.809182813816344,2374,0.532206215025598
"2010354",484,1468,0.735839598997494,0.242606516290727,1995,424,1486,0.211576846307385,0.741516966067864,2004,0.393024538185828
"2010355",85,888,0.897876643073812,0.0859453993933266,989,99,922,0.0932203389830508,0.868173258003766,1062,0.204183719872669
"2010356",1184,762,0.380049875311721,0.590523690773067,2005,963,976,0.451476793248945,0.457571495546179,2133,0.281222707423581
"2010357",1734,543,0.231655290102389,0.739761092150171,2344,1580,672,0.645952575633688,0.274734260016353,2446,0.141514973576042
"2010358",80,1106,0.917081260364842,0.066334991708126,1206,105,1004,0.0912250217202433,0.872284969591659,1151,0.572723484059179
"2010359",88,1080,0.907563025210084,0.0739495798319328,1190,119,1127,0.0913978494623656,0.865591397849462,1302,0.491178895300907
"2010361",137,639,0.7708082026538,0.165259348612786,829,67,882,0.065238558909445,0.858812074001947,1027,0.131013745704467
"2010362",2437,835,0.250149790293589,0.730077890952666,3338,2098,1088,0.612554744525547,0.317664233576642,3425,0.173142302088392
"2010363",909,1085,0.532907662082515,0.446463654223969,2036,907,1435,0.368549370174726,0.583096302316132,2461,0.335265806169328
"2010364",790,683,0.450825082508251,0.521452145214521,1515,713,891,0.41453488372093,0.518023255813953,1720,0.577414075286416
"2010365",81,881,0.897148676171079,0.0824847250509165,982,96,865,0.0957128614157527,0.862412761714855,1003,0.134548002803083
"2010366",243,835,0.756340579710145,0.220108695652174,1104,273,1146,0.180436219431593,0.75743555849306,1513,0.690056237218814
"2010367",95,427,0.790740740740741,0.175925925925926,540,133,494,0.201210287443268,0.747352496217852,661,0.55539516420065
"2010368",154,398,0.709447415329768,0.274509803921569,561,136,402,0.245045045045045,0.724324324324324,555,0.462679856115108
"2010369",60,96,0.596273291925466,0.372670807453416,161,51,96,0.307228915662651,0.578313253012048,166,0.42156862745098
"2010371",5,287,0.972881355932203,0.0169491525423729,295,14,266,0.0486111111111111,0.923611111111111,288,0.144132653061224
"2010372",88,631,0.863201094391245,0.120383036935705,731,67,597,0.0969609261939219,0.863965267727931,691,0.327036599763873
"2010373",2,74,0.961038961038961,0.025974025974026,77,1,67,0.0135135135135135,0.905405405405405,74,0.5
"2010374",103,212,0.650306748466258,0.315950920245399,326,78,249,0.228739002932551,0.730205278592375,341,0.910112359550562
"2010375",488,588,0.533091568449683,0.442429737080689,1103,431,774,0.342607313195548,0.615262321144674,1258,0.805444425117412
"2010376",426,514,0.533195020746888,0.441908713692946,964,402,643,0.365787079162875,0.585077343039127,1099,0.613123993558776
"2010377",1336,384,0.217810550198525,0.757799205899036,1763,1416,465,0.698569314257523,0.229403058707449,2027,0.144809345382411
"2010378",674,373,0.344731977818854,0.622920517560074,1082,599,375,0.55981308411215,0.350467289719626,1070,0.244308528712198
"2010379",96,1018,0.892982456140351,0.0842105263157895,1140,103,1092,0.0826645264847512,0.876404494382023,1246,0.455634019035923
"2010381",585,757,0.548153511947864,0.423606082548878,1381,584,957,0.360716491661519,0.591105620753552,1619,0.605003126954346
"2010382",362,127,0.250493096646943,0.714003944773176,507,381,220,0.6,0.346456692913386,635,0.321511627906977
"2010383",333,731,0.66819012797075,0.304387568555759,1094,338,772,0.286198137171888,0.653683319220999,1181,0.636328725038402
"2010384",354,1297,0.770190023752969,0.21021377672209,1684,300,1229,0.1875,0.768125,1600,0.184368308351178
"2010385",1324,362,0.210220673635308,0.768873403019744,1722,1080,515,0.630841121495327,0.300817757009346,1712,0.0617935192162773
"2010386",1406,481,0.24948132780083,0.729253112033195,1928,1441,567,0.693121693121693,0.272727272727273,2079,0.233278955954323
"2010387",1558,556,0.256103178258867,0.717641639797328,2171,1628,736,0.654603940490551,0.295938882187374,2487,0.295302891534738
"2010389",77,437,0.793103448275862,0.139745916515427,551,55,575,0.0784593437945792,0.820256776034237,701,0.165294297041781
"2010390",110,883,0.865686274509804,0.107843137254902,1020,88,830,0.0895218718209563,0.844354018311292,983,0.0975788701393984
"2010391",770,405,0.334434351775392,0.635838150289017,1211,684,556,0.514285714285714,0.418045112781955,1330,0.104433497536946
"2010392",6,914,0.978586723768737,0.00642398286937901,934,20,750,0.025062656641604,0.93984962406015,798,0.0318550905683948
"2010393",291,348,0.524096385542169,0.438253012048193,664,283,339,0.412536443148688,0.494169096209913,686,0.283870967741935
"2010394",144,182,0.532163742690059,0.421052631578947,342,118,219,0.325966850828729,0.604972375690608,362,0.804609218436874
"2010395",908,378,0.285498489425982,0.685800604229607,1324,773,488,0.560144927536232,0.353623188405797,1380,0.144830473001256
"2010396",16,1339,0.972403776325345,0.0116194625998548,1377,33,1178,0.0266129032258065,0.95,1240,0.04161013116237
"2010397",125,171,0.54983922829582,0.401929260450161,311,106,195,0.330218068535826,0.607476635514019,321,0.743249644718143
"2010398",1110,1117,0.489054290718039,0.485989492119089,2284,968,1294,0.400165357585779,0.534931789995866,2419,0.386504530281354
"2010399",726,740,0.496311200536553,0.48692152917505,1491,627,1114,0.34057577403585,0.605105920695274,1841,0.455287987607379
"2010400",1116,420,0.268886043533931,0.714468629961588,1562,1017,699,0.550324675324675,0.378246753246753,1848,0.0983733539891557
"2010401",35,948,0.94047619047619,0.0347222222222222,1008,51,864,0.053125,0.9,960,0.356147414060081
"2010402",46,1061,0.933157431838171,0.040457343887423,1137,76,1053,0.0655172413793104,0.907758620689655,1160,0.267164179104478
"2010403",754,531,0.401968205904618,0.570779712339137,1321,537,719,0.39689578713969,0.531411677753141,1353,0.0829736211031175
"2010404",693,589,0.441860465116279,0.519879969992498,1333,642,741,0.433783783783784,0.500675675675676,1480,0.71350747311077
"2010406",4,343,0.968926553672316,0.0112994350282486,354,5,320,0.0147058823529412,0.941176470588235,340,0.18335343787696
"2010407",1474,769,0.330895008605852,0.634251290877797,2324,1271,1060,0.49551656920078,0.413255360623782,2565,0.435320272335695
"2010408",264,337,0.542673107890499,0.42512077294686,621,242,548,0.289820359281437,0.656287425149701,835,0.835692528220749
"2010409",177,357,0.630742049469965,0.312720848056537,566,204,530,0.261203585147247,0.678617157490397,781,0.831853391271491
"2010410",84,352,0.801822323462415,0.191343963553531,439,88,373,0.184100418410042,0.780334728033473,478,0.447609359104781
"2010411",307,666,0.663346613545817,0.305776892430279,1004,257,783,0.230080572963295,0.700984780662489,1117,0.845026178010471
"2010412",12,248,0.928838951310861,0.0449438202247191,267,12,215,0.0508474576271186,0.911016949152542,236,0.421630094043887
"2010413",815,1162,0.575247524752475,0.403465346534653,2020,700,1222,0.348605577689243,0.608565737051793,2008,0.391196013289037
"2010414",1508,488,0.238397655105032,0.736687835857352,2047,1447,558,0.690692124105012,0.266348448687351,2095,0.357422121326775
"2010415",1100,449,0.282745591939547,0.692695214105793,1588,1001,530,0.605199516324063,0.32043530834341,1654,0.106143220647037
"2010416",1085,946,0.45047619047619,0.516666666666667,2100,990,1111,0.431937172774869,0.484729493891798,2292,0.232860824742268
"2010417",645,716,0.512160228898426,0.46137339055794,1398,578,829,0.384053156146179,0.550830564784053,1505,0.42862722124585
"2010418",687,1082,0.595159515951595,0.377887788778878,1818,596,1264,0.297851074462769,0.631684157921039,2001,0.514368123063775
"2010419",1036,508,0.320504731861199,0.653627760252366,1585,888,671,0.538508186779867,0.406913280776228,1649,0.58418116179849
"2010420",2715,486,0.148897058823529,0.831801470588235,3264,2683,597,0.783815366637453,0.174408413672217,3423,0.195258564543441
"2010422",34,1976,0.966731898238748,0.0166340508806262,2044,57,1663,0.0322215941209723,0.94007914075749,1769,0.0755198832542868
"2010423",248,529,0.652281134401973,0.305795314426634,811,121,450,0.200331125827815,0.745033112582781,604,0.882738827388274
"2010424",338,237,0.398989898989899,0.569023569023569,594,323,337,0.456859971711457,0.476661951909477,707,0.606644198363024
"2010425",141,300,0.649350649350649,0.305194805194805,462,102,277,0.256281407035176,0.695979899497487,398,0.608016877637131
"2010426",379,289,0.413447782546495,0.542203147353362,699,327,351,0.455431754874652,0.488857938718663,718,0.405984634047715
"2010427",206,348,0.606271777003484,0.358885017421603,574,171,397,0.287394957983193,0.667226890756302,595,0.633462570832091
"2010428",678,1452,0.662711090826107,0.309447740757645,2191,568,1875,0.222222222222222,0.733568075117371,2556,0.372045718713677
"2010429",308,1239,0.776315789473684,0.192982456140351,1596,307,1188,0.192115143929912,0.74342928660826,1598,0.497896357106208
"2010430",137,566,0.762803234501348,0.184636118598383,742,118,653,0.14390243902439,0.796341463414634,820,0.576714424815691
"2010431",309,867,0.706601466992665,0.251833740831296,1227,330,1388,0.180623973727422,0.759715380405036,1827,0.784321745057941
"2010432",158,402,0.689536878216124,0.271012006861063,583,171,491,0.241525423728814,0.693502824858757,708,0.813418530351438
"2010433",42,191,0.779591836734694,0.171428571428571,245,49,188,0.195219123505976,0.749003984063745,251,0.629004076878276
"2010434",657,319,0.317412935323383,0.653731343283582,1005,523,527,0.463241806908769,0.466784765279008,1129,0.13649564375605
"2010435",1515,716,0.309822587624405,0.655560363479013,2311,1314,1035,0.517730496453901,0.407801418439716,2538,0.110057803468208
"2010436",1232,762,0.370442391832766,0.598930481283422,2057,1249,1263,0.462592592592593,0.467777777777778,2700,0.152004909983633
"2010437",1055,409,0.272303595206391,0.702396804260985,1502,867,598,0.546658259773014,0.377049180327869,1586,0.208410636982066
"2010439",1749,625,0.256990131578947,0.719161184210526,2432,1443,964,0.552873563218391,0.369348659003831,2610,0.0789952675646159
"2010440",1795,378,0.171273221567739,0.81332125056638,2207,1429,675,0.63370288248337,0.299334811529933,2255,0.0556014313239747
"2010441",905,282,0.231907894736842,0.744243421052632,1216,716,423,0.578352180936995,0.341680129240711,1238,0.109894407508799
"2010443",353,113,0.233954451345756,0.730848861283644,483,300,157,0.601202404809619,0.314629258517034,499,0.0656836461126005
"2010444",1211,721,0.361766181635725,0.607626693426994,1993,1073,1041,0.465307892454467,0.451431049436253,2306,0.544361137144642
"2010445",813,462,0.354022988505747,0.622988505747126,1305,732,586,0.515492957746479,0.412676056338028,1420,0.507326820603908
"2010446",46,69,0.565573770491803,0.377049180327869,122,43,81,0.32089552238806,0.604477611940298,134,0.855610561056106
"2010448",1248,799,0.378852536747274,0.591749644381223,2109,1011,1078,0.439756415832971,0.4688995215311,2299,0.205402650356779
"2010449",11,85,0.858585858585859,0.111111111111111,99,9,89,0.0909090909090909,0.898989898989899,99,0.262981574539363
"2010450",347,1009,0.723297491039427,0.248745519713262,1395,313,1079,0.208666666666667,0.719333333333333,1500,0.306187766714082
"2010451",1717,333,0.15910176779742,0.820353559483994,2093,1536,433,0.734576757532281,0.207077953132473,2091,0.0929088277858177
"2010452",1310,403,0.230154197601371,0.748143917761279,1751,1544,805,0.608353033884949,0.317178881008668,2538,0.325965972332644
"2010453",346,652,0.629343629343629,0.333976833976834,1036,256,771,0.236380424746076,0.71191135734072,1083,0.668195217818539
"2010454",8,1505,0.977272727272727,0.00519480519480519,1540,28,1273,0.0210368144252442,0.956423741547708,1331,0.0758524704244955
"2010455",27,920,0.954356846473029,0.0280082987551867,964,31,781,0.0368171021377672,0.927553444180523,842,0.259536541889483
"2010456",1020,801,0.429490616621984,0.546916890080429,1865,1006,869,0.513265306122449,0.443367346938775,1960,0.32618880299836
"2010458",51,1113,0.943220338983051,0.0432203389830508,1180,69,1049,0.0589239965841161,0.895815542271563,1171,0.519679472071647
"2010459",1697,387,0.18289224952741,0.801984877126654,2116,1884,704,0.671897289586305,0.251069900142653,2804,0.0853408508457201
"2010460",442,1182,0.714631197097944,0.267230955259976,1654,438,1541,0.209669698420297,0.73767352800383,2089,0.506847319347319
"2010461",1866,865,0.3099247581512,0.668577570763167,2791,1502,1250,0.512627986348123,0.426621160409556,2930,0.116717635066259
"2010462",789,1354,0.617700729927007,0.359945255474453,2192,645,1466,0.290409725348942,0.660063034669068,2221,0.260290986515259
"2010463",710,1021,0.570709893795416,0.396869759642258,1789,750,1371,0.334224598930481,0.61096256684492,2244,0.355919674756684
"2010464",967,393,0.280714285714286,0.690714285714286,1400,872,548,0.561132561132561,0.352638352638353,1554,0.266982622432859
"2010465",1114,1008,0.464516129032258,0.513364055299539,2170,904,1182,0.405927256398743,0.530758868432869,2227,0.256026058631922
"2010466",1559,1172,0.420977011494253,0.559985632183908,2784,1271,1354,0.455392332497313,0.485130777499104,2791,0.269025468964465
"2010467",180,518,0.731638418079096,0.254237288135593,708,139,564,0.191196698762036,0.775790921595598,727,0.416209866875489
"2010468",497,1226,0.68876404494382,0.279213483146067,1780,449,1565,0.210600375234522,0.734052532833021,2132,0.534190049516623
"2010470",545,198,0.258148631029987,0.710560625814863,767,544,189,0.690355329949239,0.239847715736041,788,0.319108761329305
"2010471",1095,255,0.183453237410072,0.787769784172662,1390,1099,335,0.725412541254125,0.221122112211221,1515,0.326370170709793
"2010472",326,368,0.516129032258065,0.457223001402525,713,240,514,0.295930949445129,0.633785450061652,811,0.0821256038647343
"2010473",953,369,0.271523178807947,0.701250919793966,1359,799,432,0.598501872659176,0.323595505617978,1335,0.108039132284134
"2010474",1334,517,0.269551616266945,0.695516162669447,1918,1179,702,0.57568359375,0.3427734375,2048,0.165355878883209
"2010475",431,504,0.526096033402923,0.449895615866388,958,373,618,0.354562737642586,0.58745247148289,1052,0.435321456235476
"2010476",844,584,0.397820163487738,0.574931880108992,1468,693,702,0.466352624495289,0.472409152086137,1486,0.458886618998979
"2010477",1639,506,0.231684981684982,0.750457875457875,2184,1659,810,0.620418848167539,0.302916978309648,2674,0.194185613119642
"2010478",1863,920,0.321341250436605,0.650716032134125,2863,1638,1112,0.552818089773878,0.37529530880864,2963,0.183925049309665
"2010479",1383,462,0.244186046511628,0.730972515856237,1892,1784,750,0.6525237746891,0.274323335771763,2734,0.156952730610372
"2010480",1060,395,0.264390896921017,0.7095046854083,1494,1267,600,0.637323943661972,0.301810865191147,1988,0.22704465629704
"2010481",1740,517,0.222844827586207,0.75,2320,1655,630,0.68163097199341,0.259472817133443,2428,0.157536764705882
"2010482",1946,786,0.28051391862955,0.694503925767309,2802,1778,894,0.617790132036136,0.310632383599722,2878,0.24755000671231
"2010483",1381,1167,0.44254835039818,0.523701175578309,2637,1249,1406,0.435799023028611,0.490579204466155,2866,0.278679413072477
"2010486",2047,531,0.200301772915881,0.772161448509996,2651,2114,738,0.696999670293439,0.243323442136499,3033,0.133777549974372
"2010487",553,1221,0.666484716157205,0.301855895196507,1832,452,1366,0.233350542075374,0.70521424883841,1937,0.476182418140283
"2010488",359,636,0.622309197651663,0.351272015655577,1022,345,942,0.25480059084195,0.695716395864106,1354,0.421355111917725
"2010489",323,812,0.698795180722892,0.277969018932874,1162,287,869,0.237190082644628,0.718181818181818,1210,0.388662790697674
"2010490",475,807,0.609516616314199,0.358761329305136,1324,344,895,0.258452291510143,0.672426746806912,1331,0.312289304321177
"2010491",680,438,0.377586206896552,0.586206896551724,1160,631,713,0.436074637180373,0.492743607463718,1447,0.155482815057283
"2010492",827,707,0.447185325743201,0.523086654016445,1581,690,833,0.424093423478795,0.511985248924401,1627,0.26776180698152
"2010493",812,422,0.333596837944664,0.641897233201581,1265,621,1217,0.316352521650535,0.619969434538971,1963,0.22336140607836
"2010494",155,1009,0.844351464435146,0.129707112970711,1195,164,1274,0.109479305740988,0.850467289719626,1498,0.630756442227764
"2010495",1163,417,0.257407407407407,0.717901234567901,1620,1077,583,0.599665924276169,0.324610244988864,1796,0.131192914475505
"2010496",409,628,0.588566073102156,0.38331771321462,1067,378,786,0.305825242718447,0.635922330097087,1236,0.63181526619628
"2010497",55,1345,0.94187675070028,0.038515406162465,1428,52,1107,0.0434419381787803,0.924812030075188,1197,0.28628343767786
"2010498",521,705,0.559080095162569,0.413164155432197,1261,443,944,0.295333333333333,0.629333333333333,1500,0.382065217391304
"2010499",1334,450,0.246710526315789,0.731359649122807,1824,1088,637,0.591625883632409,0.346383904295813,1839,0.111038961038961
"2010500",1557,654,0.28963684676705,0.689548272807795,2258,1444,923,0.571881188118812,0.365544554455446,2525,0.227764887857695
"2010501",425,666,0.58421052631579,0.37280701754386,1140,415,969,0.266025641025641,0.621153846153846,1560,0.35002068680182
"2010502",1173,279,0.187752355316285,0.789367429340511,1486,1266,327,0.762191450933173,0.196869355809753,1661,0.259716962328084
"2010504",1099,535,0.319976076555024,0.657296650717703,1672,933,691,0.52891156462585,0.39172335600907,1764,0.108870967741935
"2010505",901,1064,0.521057786483839,0.441234084231146,2042,962,1350,0.385880465302848,0.541516245487365,2493,0.581868076023986
"2010506",375,1841,0.810299295774648,0.165052816901408,2272,288,1838,0.130198915009042,0.830922242314647,2212,0.315391380826737
"2010507",149,777,0.801857585139319,0.153766769865841,969,217,672,0.235869565217391,0.730434782608696,920,0.610667498440424
"2010508",586,1072,0.622170632617528,0.340104468949507,1723,578,1625,0.245226983453543,0.689435723377174,2357,0.477471760375682
"2010510",975,1145,0.525229357798165,0.447247706422018,2180,848,1376,0.35600335852225,0.577665827036104,2382,0.269897095219487
"2010512",1197,1411,0.523562152133581,0.444155844155844,2695,855,1519,0.336481700118064,0.597796143250689,2541,0.475907148244364
"2010513",1610,471,0.22227465785748,0.759792354884379,2119,1395,638,0.641969627243442,0.293603313391624,2173,0.107212475633528
"2010514",2075,689,0.243290960451977,0.732697740112994,2832,1796,891,0.617394293571674,0.306290821588175,2909,0.180298237686399
"2010515",1950,416,0.17326114119117,0.812161599333611,2401,1657,497,0.717005625270446,0.215058416270013,2311,0.103274559193955
"2010517",792,668,0.440342781806196,0.522083058668425,1517,808,1181,0.380414312617702,0.556026365348399,2124,0.676302776721187
"2010518",1502,847,0.352916666666667,0.625833333333333,2400,1346,1057,0.524756335282651,0.412085769980507,2565,0.219246742087928
"2010519",1341,474,0.252127659574468,0.713297872340426,1880,1223,575,0.629439011837365,0.295934122490993,1943,0.187464602605248
"2010520",372,1986,0.825779625779626,0.154677754677755,2405,345,2011,0.139676113360324,0.81417004048583,2470,0.265765765765766
"2010521",846,821,0.480397893504974,0.495026331187829,1709,780,1030,0.403935784567582,0.533402382185396,1931,0.351331763000544
"2010522",1367,407,0.221798365122616,0.744959128065395,1835,1273,548,0.643254168772107,0.276907529055078,1979,0.125396825396825
"2010523",1354,605,0.298470646275284,0.667982239763197,2027,1371,975,0.543400713436385,0.386444708680143,2523,0.276426007179896
"2010524",561,1316,0.686131386861314,0.292492179353493,1918,485,1442,0.237978410206084,0.707556427870461,2038,0.42996244262067
"2010525",401,1543,0.772272272272272,0.200700700700701,1998,412,1524,0.203960396039604,0.754455445544554,2020,0.132929923872731
"2010526",97,221,0.653846153846154,0.28698224852071,338,75,287,0.189873417721519,0.726582278481013,395,0.877955493741307
"2010528",4,44,0.916666666666667,0.0833333333333333,48,0,23,0,0.92,25,0.32
"2010529",2034,337,0.138569078947368,0.836348684210526,2432,1992,388,0.783018867924528,0.15251572327044,2544,0.145338208409506
"2010530",119,357,0.722672064777328,0.240890688259109,494,95,469,0.161290322580645,0.796264855687606,589,0.960517584605176
"2010531",636,136,0.173248407643312,0.810191082802548,785,1035,313,0.738758029978587,0.223411848679515,1401,0.178299120234604
"2010532",442,178,0.279874213836478,0.694968553459119,636,387,201,0.623188405797101,0.323671497584541,621,0.27449168207024
"2010533",276,232,0.442748091603053,0.526717557251908,524,246,246,0.471264367816092,0.471264367816092,522,0.431409295352324
"2010534",1733,546,0.233732876712329,0.741866438356164,2336,1653,712,0.667070217917676,0.287328490718321,2478,0.424561403508772
"2010535",63,101,0.580459770114943,0.362068965517241,174,53,122,0.27319587628866,0.628865979381443,194,0.858031088082902
"2010536",953,1491,0.589095219280917,0.376531015408929,2531,885,2087,0.279797660448941,0.659816629781853,3163,0.614391766492323
"2010537",1684,553,0.242543859649123,0.73859649122807,2280,1597,725,0.658556701030928,0.298969072164948,2425,0.170518122111408
"2010538",10,636,0.949253731343284,0.0149253731343284,670,9,546,0.0156521739130435,0.949565217391304,575,0.205741626794258
"2010540",453,562,0.536259541984733,0.432251908396947,1048,317,950,0.232064421669107,0.695461200585652,1366,0.111387900355872
"2010541",326,2230,0.852120748949178,0.124570118456248,2617,347,2406,0.118228279386712,0.819761499148211,2935,0.206083887043189
"2010542",80,1392,0.929238985313752,0.0534045393858478,1498,85,1421,0.054382597568778,0.909149072296865,1563,0.59876965140123
"2010543",220,424,0.637593984962406,0.330827067669173,665,198,627,0.226285714285714,0.716571428571429,875,0.904191616766467
"2010544",15,130,0.89041095890411,0.102739726027397,146,13,120,0.0942028985507246,0.869565217391304,138,0.672348484848485
"2010545",1035,1082,0.497929130234699,0.476300046019328,2173,977,1385,0.392211963067041,0.556001605780811,2491,0.299309902102391
"2010547",1041,435,0.285058977719528,0.682175622542595,1526,1014,526,0.601423487544484,0.311981020166074,1686,0.272789425706472
"2010548",533,631,0.527151211361738,0.445279866332498,1197,507,695,0.396713615023474,0.543818466353678,1278,0.469936114242766
"2010549",206,1280,0.836601307189543,0.134640522875817,1530,166,1327,0.106889890534449,0.854475209272376,1553,0.491004366812227
"2010550",861,844,0.478458049886621,0.488095238095238,1764,659,986,0.380484988452656,0.569284064665127,1732,0.293787748058671
"2010552",2024,389,0.157809330628803,0.821095334685598,2465,2162,559,0.750955192775269,0.194164640500174,2879,0.0812075824947344
"2010554",147,730,0.809312638580931,0.162971175166297,902,152,682,0.175115207373272,0.785714285714286,868,0.561304836895388
"2010555",169,853,0.816267942583732,0.161722488038278,1045,153,820,0.148255813953488,0.794573643410853,1032,0.543356286661566
"2010556",210,765,0.760437375745527,0.208747514910537,1006,205,935,0.171548117154812,0.782426778242678,1195,0.462219076269687
"2010557",457,874,0.634252539912917,0.331640058055152,1378,346,963,0.249819494584838,0.695306859205776,1385,0.571654539702626
"2010558",750,1606,0.663910706903679,0.310045473336089,2419,659,1735,0.259244689221086,0.682533438237608,2542,0.315389331698345
"2010559",624,2002,0.742031134173462,0.231282431430689,2698,490,1969,0.186737804878049,0.750381097560976,2624,0.292222963951936
"2010560",95,338,0.733188720173536,0.206073752711497,461,88,418,0.163873370577281,0.778398510242086,537,0.955932203389831
"2010561",896,659,0.412390488110138,0.560700876095119,1598,926,627,0.560872198667474,0.37976983646275,1651,0.361518093556928
"2010562",33,309,0.890489913544669,0.0951008645533141,347,35,286,0.103550295857988,0.846153846153846,338,0.694870086608927
"2010563",1630,441,0.208117036337895,0.769230769230769,2119,1626,621,0.671900826446281,0.256611570247934,2420,0.0945273631840796
"2010564",490,1325,0.706666666666667,0.261333333333333,1875,366,1543,0.173871733966746,0.733016627078385,2105,0.0970417130833024
"2010565",89,409,0.800391389432485,0.174168297455969,511,73,393,0.149897330595483,0.806981519507187,487,0.750724637681159
"2010566",416,1161,0.722014925373134,0.258706467661692,1608,356,1174,0.218003674219228,0.718922229026332,1633,0.389084736910824
"2010567",280,748,0.700374531835206,0.262172284644195,1068,306,985,0.225497420781135,0.725865880619013,1357,0.620823190971454
"2010568",1612,790,0.320097244732577,0.653160453808752,2468,1407,933,0.554373522458629,0.367612293144208,2538,0.115076182838813
"2010569",1192,910,0.419161676646707,0.549055734684477,2171,1076,1513,0.384697890597068,0.540936717912049,2797,0.183179356482956
"2010570",414,484,0.517094017094017,0.442307692307692,936,279,670,0.265967588179218,0.638703527168732,1049,0.168709444844989
"2010571",215,419,0.647604327666152,0.332302936630603,647,217,571,0.259880239520958,0.683832335329341,835,0.900411522633745
"2010572",854,966,0.517684887459807,0.457663451232583,1866,712,1129,0.358509566968781,0.568479355488419,1986,0.215555924879508
"2010573",13,920,0.972515856236786,0.0137420718816068,946,17,670,0.024113475177305,0.950354609929078,705,0.127214741318214
"2010574",22,156,0.852459016393443,0.120218579234973,183,23,153,0.123655913978495,0.82258064516129,186,0.759433962264151
"2010576",46,1534,0.955763239875389,0.0286604361370717,1605,74,1362,0.0497646267652993,0.915938130464022,1487,0.199745222929936
"2010578",838,426,0.327188940092166,0.643625192012289,1302,708,598,0.493723849372385,0.417015341701534,1434,0.187862561356537
"2010579",124,372,0.723735408560311,0.24124513618677,514,74,369,0.158119658119658,0.788461538461538,468,0.606874573184612
"2010580",11,553,0.960069444444444,0.0190972222222222,576,17,438,0.0358649789029536,0.924050632911392,474,0.141802067946824
"2010581",18,637,0.947916666666667,0.0267857142857143,672,12,568,0.0202020202020202,0.956228956228956,594,0.130434782608696
"2010582",41,812,0.931192660550459,0.0470183486238532,872,44,690,0.0567741935483871,0.890322580645161,775,0.270193861066236
"2010583",11,645,0.961251862891207,0.0163934426229508,671,16,556,0.0271646859083192,0.943972835314092,589,0.2318358291736
"2010584",31,486,0.913533834586466,0.0582706766917293,532,37,436,0.0759753593429158,0.895277207392197,487,0.543772563176895
"2010585",27,1190,0.96045197740113,0.0217917675544794,1239,61,1024,0.054954954954955,0.922522522522523,1110,0.323268581081081
"2010586",1496,934,0.374048858630356,0.599118942731278,2497,1376,1052,0.532507739938081,0.407120743034056,2584,0.311891306961645
"2010587",501,871,0.622587562544675,0.358112937812723,1399,497,1063,0.302864107251676,0.647775746496039,1641,0.377760095484384
"2010588",1713,633,0.262003311258278,0.709023178807947,2416,1558,831,0.610501567398119,0.325626959247649,2552,0.203188728216537
"2010589",916,808,0.455981941309255,0.516930022573363,1772,869,1075,0.415988511249402,0.514600287218765,2089,0.404700448308654
"2010590",1264,332,0.204559457794208,0.778804682686383,1623,1125,394,0.68976088289393,0.241569589209074,1631,0.0755451713395639
"2010591",256,581,0.668584579976985,0.294591484464902,869,243,819,0.218132854578097,0.735188509874327,1114,0.873845120107509
"2010592",154,491,0.745068285280728,0.233687405159332,659,120,545,0.166435506241331,0.755894590846047,721,0.655745062836625
"2010593",976,1106,0.514897579143389,0.454376163873371,2148,826,1351,0.356495468277946,0.583081570996979,2317,0.607684630738523
"2010594",444,1095,0.697008274984087,0.282622533418205,1571,381,1107,0.242984693877551,0.705994897959184,1568,0.332828719723183
"2010595",137,716,0.816419612314709,0.156214367160775,877,108,745,0.119866814650388,0.826859045504994,901,0.564261043446646
"2010596",848,746,0.455155582672361,0.51738865161684,1639,749,966,0.39798087141339,0.513283740701381,1882,0.33162693968965
"2010600",793,1405,0.621956617972554,0.3510402833112,2259,715,1541,0.300420168067227,0.647478991596639,2380,0.430808080808081
"2010601",2171,661,0.228640608785887,0.750951227948807,2891,1854,840,0.639530872714729,0.289755087961366,2899,0.102973977695167
"2010602",600,238,0.277066356228172,0.69848661233993,859,614,313,0.62020202020202,0.316161616161616,990,0.115822130299897
"2010603",1561,984,0.378170637970792,0.599923136049193,2602,1567,1254,0.509759271307742,0.40793754066363,3074,0.35090206185567
"2010604",1664,270,0.13677811550152,0.842958459979737,1974,1777,312,0.809567198177677,0.142141230068337,2195,0.126910016977929
